isolate,location,year,treatment,genus,chem,hrs,rep,set,trial,conc,od600,species,tissue
VAL1605_98,IA,2016,NTC,Pythium ,ethaboxam,48,2,12,1,100,0.1952,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,ethaboxam,48,2,12,1,100,0.1644,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,ethaboxam,48,3,12,1,100,0.1755,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,ethaboxam,48,3,12,1,100,0.2108,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,0,1,12,1,0,0.2578,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,0,1,12,1,0,0.1663,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,0,2,12,1,0,0.1636,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,0,2,12,1,0,0.1437,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,0,3,12,1,0,0.2034,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,0,3,12,1,0,0.153,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,14,1,12,1,0,0.2369,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,14,1,12,1,0,0.369,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,14,2,12,1,0,0.2567,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,14,2,12,1,0,0.3084,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,14,3,12,1,0,0.2483,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,14,3,12,1,0,0.3348,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,18,1,12,1,0,0.5668,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,18,1,12,1,0,0.347,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,18,2,12,1,0,0.5006,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,18,2,12,1,0,0.4118,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,18,3,12,1,0,0.5196,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,18,3,12,1,0,0.3973,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,24,1,12,1,0,0.7943,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,24,1,12,1,0,0.5408,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,24,2,12,1,0,0.7363,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,24,2,12,1,0,0.6566,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,24,3,12,1,0,0.7678,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,24,3,12,1,0,0.636,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,40,1,12,1,0,0.7978,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,40,1,12,1,0,0.8504,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,40,2,12,1,0,0.8193,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,40,2,12,1,0,0.8068,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,40,3,12,1,0,0.8012,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,40,3,12,1,0,0.842,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,45,1,12,1,0,0.8329,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,45,1,12,1,0,0.7825,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,45,2,12,1,0,0.8007,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,45,2,12,1,0,0.8055,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,45,3,12,1,0,0.828,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,45,3,12,1,0,0.7855,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,48,1,12,1,0,0.8198,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,48,1,12,1,0,0.7836,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,48,2,12,1,0,0.7964,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,48,2,12,1,0,0.8017,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,48,3,12,1,0,0.8245,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,48,3,12,1,0,0.7793,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,62,1,12,1,0,0.7452,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,62,1,12,1,0,0.7241,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,62,2,12,1,0,0.7486,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,62,2,12,1,0,0.7478,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,62,3,12,1,0,0.7791,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,gr,62,3,12,1,0,0.7181,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0,0.8499,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0,0.5864,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0,0.7272,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0,0.6976,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0,0.7234,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0,0.6683,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0.01,0.6201,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0.01,0.4635,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0.01,0.6279,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0.01,0.5156,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0.01,0.6194,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0.01,0.5759,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0.1,0.4338,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0.1,0.2871,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0.1,0.409,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0.1,0.401,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0.1,0.3943,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0.1,0.3196,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0.5,0.3368,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,0.5,0.3396,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0.5,0.2991,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,0.5,0.2542,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0.5,0.2678,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,0.5,0.2504,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,1,0.2928,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,1,0.2013,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,1,0.2181,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,1,0.2249,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,1,0.2401,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,1,0.1873,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,10,0.2382,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,10,0.1629,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,10,0.1748,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,10,0.1476,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,10,0.1566,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,10,0.18,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,100,0.1853,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,1,12,1,100,0.1722,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,100,0.2005,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,2,12,1,100,0.1612,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,100,0.2948,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,24,3,12,1,100,0.2241,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0,0.8772,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0,0.7688,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0,0.7896,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0,0.7826,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0,0.7808,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0,0.7771,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0.01,0.7597,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0.01,0.7353,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0.01,0.7855,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0.01,0.7477,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0.01,0.7384,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0.01,0.7576,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0.1,0.7911,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0.1,0.7284,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0.1,0.7342,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0.1,0.6625,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0.1,0.7164,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0.1,0.685,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0.5,0.5729,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,0.5,0.5085,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0.5,0.5475,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,0.5,0.4735,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0.5,0.5581,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,0.5,0.4939,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,1,0.3889,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,1,0.3353,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,1,0.3497,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,1,0.3253,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,1,0.3834,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,1,0.3688,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,10,0.2251,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,10,0.1708,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,10,0.1884,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,10,0.1464,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,10,0.1529,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,10,0.1925,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,100,0.1897,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,1,12,1,100,0.1712,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,100,0.2103,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,2,12,1,100,0.1645,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,100,0.2862,Pythium sp. E/J,stem
VAL1605_98,IA,2016,NTC,Pythium ,mefenoxam,48,3,12,1,100,0.2209,Pythium sp. E/J,stem
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,1,9,1,0,0.9506,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,2,9,1,0,0.9206,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,3,9,1,0,0.9462,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,1,9,1,0.01,0.9528,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,2,9,1,0.01,1.0144,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,3,9,1,0.01,0.9701,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,1,9,1,0.1,0.3085,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,1,9,1,0.1,0.7265,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,2,9,1,0.1,0.2342,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,2,9,1,0.1,0.7819,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,3,9,1,0.1,0.2633,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,3,9,1,0.1,0.7321,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,1,9,1,0.5,0.9072,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,2,9,1,0.5,0.9106,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,3,9,1,0.5,0.9308,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,1,9,1,1,0.4913,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,2,9,1,1,0.4952,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,3,9,1,1,0.3993,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,1,9,1,100,0.2902,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,2,9,1,100,0.3191,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,24,3,9,1,100,0.3026,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,1,9,1,0,0.9404,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,2,9,1,0,0.9231,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,3,9,1,0,0.9738,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,1,9,1,0.01,0.9286,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,2,9,1,0.01,1.0138,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,3,9,1,0.01,1.0306,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,1,9,1,0.1,0.9039,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,2,9,1,0.1,0.9334,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,3,9,1,0.1,0.9272,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,1,9,1,0.5,0.9441,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,2,9,1,0.5,0.9612,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,3,9,1,0.5,1.0404,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,1,9,1,1,0.7962,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,2,9,1,1,0.8512,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,3,9,1,1,0.8324,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,1,9,1,10,0.2969,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,2,9,1,10,0.2379,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,3,9,1,10,0.2629,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,1,9,1,100,0.2657,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,2,9,1,100,0.3323,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,ethaboxam,48,3,9,1,100,0.2974,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,0,1,9,1,0,0.2007,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,0,2,9,1,0,0.2141,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,0,3,9,1,0,0.2111,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,17,1,9,1,0,0.4797,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,17,2,9,1,0,0.4664,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,17,3,9,1,0,0.4494,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,21,1,9,1,0,0.8172,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,21,2,9,1,0,0.8195,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,21,3,9,1,0,0.7999,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,24,1,9,1,0,0.9553,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,24,2,9,1,0,0.9606,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,24,3,9,1,0,0.9587,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,42,1,9,1,0,0.9694,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,42,2,9,1,0,0.9668,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,42,3,9,1,0,0.9867,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,48,1,9,1,0,0.9305,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,48,2,9,1,0,0.9158,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,48,3,9,1,0,0.9595,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,70,1,9,1,0,0.747,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,70,2,9,1,0,0.7644,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,gr,70,3,9,1,0,0.7776,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,1,9,1,0,0.9696,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,2,9,1,0,0.9557,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,3,9,1,0,0.9876,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,1,9,1,0.01,0.9291,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,2,9,1,0.01,0.9141,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,3,9,1,0.01,0.9235,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,1,9,1,0.1,0.4224,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,2,9,1,0.1,0.3808,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,3,9,1,0.1,0.4413,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,1,9,1,0.5,0.3038,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,2,9,1,0.5,0.3333,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,3,9,1,0.5,0.3872,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,1,9,1,1,0.2892,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,2,9,1,1,0.3738,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,3,9,1,1,0.3648,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,1,9,1,10,0.2527,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,2,9,1,10,0.2365,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,3,9,1,10,0.2962,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,1,9,1,100,0.2378,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,2,9,1,100,0.2378,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,24,3,9,1,100,0.2304,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,1,9,1,0,0.9226,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,2,9,1,0,0.8904,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,3,9,1,0,0.9829,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,1,9,1,0.01,0.8677,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,2,9,1,0.01,0.9357,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,3,9,1,0.01,0.9681,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,1,9,1,0.1,0.9196,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,2,9,1,0.1,0.9099,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,3,9,1,0.1,0.9344,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,1,9,1,0.5,0.734,Pythium sp. nov. Clade F,root
VAL1701_100,MI,2017,NTC,Pythium,mefenoxam,48,2,9,1,0.5,0.7379,Pythium sp. nov. Clade F,root
